id,label
2998,4
2999,6
3000,7
3001,9
3002,9
3003,6
3004,3
3005,1
3006,6
3007,4
3008,2
3009,0
3010,1
3011,4
3012,3
3013,3
3014,7
3015,9
3016,9
3017,3
3018,5
3019,7
3020,6
3021,6
3022,7
3023,9
3024,1
3025,5
3026,1
3027,9
3028,1
3029,5
3030,8
3031,6
3032,3
3033,7
3034,4
3035,7
3036,2
3037,5
3038,0
3039,9
3040,9
3041,9
3042,1
3043,0
3044,7
3045,3
3046,6
3047,9
3048,0
3049,8
3050,5
3051,6
3052,9
3053,4
3054,6
3055,6
3056,8
3057,9
3058,9
3059,4
3060,8
3061,4
3062,8
3063,4
3064,5
3065,7
3066,4
3067,2
3068,4
3069,3
3070,6
3071,6
3072,6
3073,5
3074,5
3075,2
3076,1
3077,6
3078,1
3079,7
3080,5
3081,2
3082,4
3083,7
3084,6
3085,2
3086,4
3087,6
3088,2
3089,6
3090,4
3091,1
3092,4
3093,1
3094,1
3095,7
3096,8
3097,3
3098,6
3099,0
3100,8
3101,7
3102,4
3103,8
3104,9
3105,8
3106,1
3107,3
3108,3
3109,4
3110,6
3111,4
3112,1
3113,3
3114,5
3115,7
3116,7
3117,1
3118,0
3119,5
3120,6
3121,1
3122,1
3123,7
3124,1
3125,0
3126,5
3127,3
3128,3
3129,6
3130,4
3131,7
3132,9
3133,3
3134,3
3135,8
3136,6
3137,8
3138,3
3139,0
3140,7
3141,7
3142,8
3143,2
3144,7
3145,8
3146,8
3147,1
3148,3
3149,6
3150,8
3151,8
3152,2
3153,3
3154,9
3155,9
3156,7
3157,3
3158,7
3159,0
3160,3
3161,0
3162,4
3163,8
3164,5
3165,8
3166,3
3167,2
3168,1
3169,7
3170,5
3171,6
3172,8
3173,2
3174,4
3175,6
3176,0
3177,6
3178,7
3179,5
3180,9
3181,6
3182,3
3183,0
3184,7
3185,3
3186,6
3187,2
3188,5
3189,5
3190,8
3191,3
3192,2
3193,2
3194,0
3195,1
3196,7
3197,1
3198,7
3199,3
3200,8
3201,8
3202,9
3203,3
3204,1
3205,7
3206,9
3207,7
3208,3
3209,2
3210,5
3211,8
3212,8
3213,6
3214,5
3215,7
3216,0
3217,5
3218,6
3219,5
3220,7
3221,6
3222,6
3223,3
3224,3
3225,2
3226,4
3227,9
3228,8
3229,1
3230,6
3231,1
3232,7
3233,0
3234,6
3235,5
3236,6
3237,9
3238,8
3239,3
3240,1
3241,0
3242,3
3243,0
3244,8
3245,4
3246,7
3247,7
3248,4
3249,9
3250,5
3251,5
3252,1
3253,5
3254,8
3255,9
3256,2
3257,4
3258,5
3259,4
3260,7
3261,4
3262,3
3263,0
3264,3
3265,5
3266,8
3267,7
3268,4
3269,1
3270,3
3271,2
3272,3
3273,7
3274,6
3275,9
3276,1
3277,8
3278,5
3279,7
3280,7
3281,9
3282,6
3283,1
3284,6
3285,4
3286,2
3287,7
3288,5
3289,5
3290,3
3291,9
3292,4
3293,1
3294,5
3295,1
3296,1
3297,7
3298,8
3299,6
3300,0
3301,0
3302,8
3303,9
3304,7
3305,5
3306,5
3307,6
3308,8
3309,4
3310,4
3311,5
3312,8
3313,0
3314,4
3315,1
3316,0
3317,0
3318,0
3319,1
3320,5
3321,8
3322,8
3323,8
3324,0
3325,1
3326,7
3327,4
3328,7
3329,0
3330,5
3331,1
3332,4
3333,4
3334,2
3335,3
3336,7
3337,1
3338,8
3339,0
3340,4
3341,9
3342,1
3343,1
3344,1
3345,5
3346,0
3347,5
3348,4
3349,6
3350,4
3351,8
3352,3
3353,7
3354,9
3355,6
3356,3
3357,4
3358,5
3359,3
3360,3
3361,1
3362,3
3363,7
3364,5
3365,8
3366,6
3367,1
3368,8
3369,7
3370,4
3371,3
3372,7
3373,5
3374,6
3375,0
3376,6
3377,9
3378,4
3379,1
3380,5
3381,8
3382,9
3383,0
3384,3
3385,9
3386,7
3387,4
3388,4
3389,1
3390,0
3391,4
3392,8
3393,2
3394,3
3395,1
3396,7
3397,9
3398,0
3399,0
3400,1
3401,2
3402,1
3403,5
3404,9
3405,5
3406,0
3407,1
3408,9
3409,6
3410,1
3411,7
3412,5
3413,8
3414,9
3415,0
3416,5
3417,6
3418,4
3419,2
3420,4
3421,3
3422,7
3423,9
3424,4
3425,3
3426,3
3427,7
3428,0
3429,2
3430,6
3431,1
3432,4
3433,4
3434,2
3435,3
3436,0
3437,3
3438,0
3439,0
3440,7
3441,7
3442,0
3443,6
3444,7
3445,0
3446,5
3447,0
3448,6
3449,3
3450,2
3451,0
3452,5
3453,5
3454,4
3455,1
3456,9
3457,1
3458,4
3459,1
3460,1
3461,7
3462,8
3463,8
3464,2
3465,9
3466,1
3467,6
3468,7
3469,8
3470,7
3471,1
3472,9
3473,3
3474,8
3475,0
3476,1
3477,0
3478,9
3479,0
3480,9
3481,4
3482,1
3483,7
3484,0
3485,7
3486,0
3487,3
3488,6
3489,5
3490,1
3491,3
3492,1
3493,8
3494,9
3495,6
3496,5
3497,3
3498,8
3499,1
3500,1
3501,8
3502,6
3503,2
3504,8
3505,5
3506,8
3507,5
3508,5
3509,9
3510,5
3511,9
3512,8
3513,0
3514,8
3515,8
3516,7
3517,6
3518,1
3519,0
3520,7
3521,0
3522,8
3523,8
3524,1
3525,2
3526,5
3527,0
3528,4
3529,4
3530,0
3531,2
3532,6
3533,9
3534,3
3535,2
3536,8
3537,0
3538,5
3539,0
3540,2
3541,8
3542,2
3543,7
3544,5
3545,8
3546,0
3547,0
3548,9
3549,6
3550,2
3551,0
3552,4
3553,7
3554,5
3555,1
3556,7
3557,5
3558,6
3559,0
3560,4
3561,6
3562,6
3563,2
3564,7
3565,5
3566,7
3567,3
3568,1
3569,4
3570,2
3571,0
3572,1
3573,3
3574,5
3575,7
3576,6
3577,1
3578,5
3579,8
3580,4
3581,5
3582,3
3583,4
3584,5
3585,0
3586,7
3587,9
3588,6
3589,0
3590,6
3591,5
3592,2
3593,9
3594,8
3595,1
3596,7
3597,3
3598,6
3599,2
3600,5
3601,8
3602,5
3603,1
3604,5
3605,3
3606,0
3607,2
3608,0
3609,7
3610,7
3611,7
3612,1
3613,8
3614,6
3615,2
3616,8
3617,3
3618,8
3619,9
3620,7
3621,3
3622,0
3623,5
3624,1
3625,3
3626,5
3627,8
3628,9
3629,7
3630,1
3631,8
3632,8
3633,6
3634,8
3635,4
3636,5
3637,1
3638,2
3639,4
3640,2
3641,7
3642,2
3643,6
3644,7
3645,8
3646,3
3647,1
3648,8
3649,9
3650,7
3651,6
3652,6
3653,3
3654,1
3655,8
3656,0
3657,7
3658,4
3659,6
3660,2
3661,0
3662,5
3663,3
3664,3
3665,4
3666,5
3667,0
3668,1
3669,7
3670,9
3671,6
3672,5
3673,9
3674,3
3675,7
3676,2
3677,0
3678,6
3679,1
3680,9
3681,2
3682,8
3683,7
3684,0
3685,1
3686,8
3687,2
3688,5
3689,9
3690,1
3691,8
3692,3
3693,0
3694,4
3695,9
3696,4
3697,6
3698,6
3699,2
3700,3
3701,6
3702,6
3703,4
3704,8
3705,2
3706,9
3707,4
3708,6
3709,0
3710,1
3711,9
3712,3
3713,0
3714,2
3715,0
3716,7
3717,7
3718,7
3719,5
3720,7
3721,3
3722,8
3723,0
3724,8
3725,6
3726,3
3727,1
3728,4
3729,8
3730,1
3731,0
3732,2
3733,9
3734,8
3735,9
3736,7
3737,4
3738,9
3739,4
3740,4
3741,9
3742,7
3743,8
3744,3
3745,7
3746,6
3747,4
3748,1
3749,3
3750,8
3751,9
3752,3
3753,3
3754,4
3755,2
3756,0
3757,1
3758,6
3759,9
3760,0
3761,0
3762,7
3763,2
3764,7
3765,0
3766,3
3767,6
3768,9
3769,6
3770,6
3771,4
3772,3
3773,7
3774,9
3775,5
3776,3
3777,5
3778,6
3779,3
3780,5
3781,6
3782,4
3783,1
3784,8
3785,8
3786,8
3787,3
3788,3
3789,0
3790,4
3791,5
3792,8
3793,0
3794,3
3795,4
3796,1
3797,1
3798,4
3799,7
3800,6
3801,3
3802,4
3803,2
3804,3
3805,1
3806,5
3807,6
3808,4
3809,2
3810,2
3811,7
3812,0
3813,6
3814,9
3815,5
3816,1
3817,8
3818,3
3819,4
3820,7
3821,9
3822,3
3823,1
3824,1
3825,8
3826,3
3827,0
3828,8
3829,3
3830,4
3831,0
3832,0
3833,9
3834,5
3835,6
3836,7
3837,2
3838,2
3839,2
3840,3
3841,9
3842,9
3843,2
3844,9
3845,2
3846,1
3847,0
3848,3
3849,5
3850,6
3851,7
3852,5
3853,7
3854,1
3855,0
3856,1
3857,7
3858,7
3859,7
3860,0
3861,4
3862,3
3863,0
3864,3
3865,6
3866,2
3867,8
3868,9
3869,8
3870,6
3871,5
3872,0
3873,4
3874,9
3875,7
3876,2
3877,9
3878,8
3879,3
3880,6
3881,8
3882,5
3883,4
3884,7
3885,6
3886,9
3887,7
3888,3
3889,1
3890,9
3891,5
3892,7
3893,8
3894,5
3895,9
3896,7
3897,2
3898,0
3899,2
3900,7
3901,6
3902,3
3903,8
3904,1
3905,9
3906,7
3907,8
3908,8
3909,2
3910,4
3911,6
3912,3
3913,3
3914,5
3915,0
3916,1
3917,2
3918,9
3919,6
3920,1
3921,3
3922,7
3923,5
3924,3
3925,3
3926,2
3927,3
3928,2
3929,9
3930,8
3931,3
3932,9
3933,6
3934,2
3935,9
3936,0
3937,3
3938,1
3939,7
3940,3
3941,4
3942,2
3943,6
3944,4
3945,4
3946,5
3947,3
3948,2
3949,8
3950,6
3951,3
3952,3
3953,0
3954,2
3955,9
3956,7
3957,4
3958,1
3959,4
3960,4
3961,5
3962,4
3963,5
3964,6
3965,5
3966,8
3967,1
3968,8
3969,5
3970,5
3971,5
3972,7
3973,0
3974,0
3975,1
3976,1
3977,2
3978,8
3979,6
3980,8
3981,6
3982,6
3983,1
3984,2
3985,3
3986,6
3987,1
3988,9
3989,1
3990,2
3991,8
3992,6
3993,1
3994,2
3995,0
3996,2
3997,4
3998,1
3999,6
4000,6
4001,4
4002,8
4003,4
4004,0
4005,7
4006,7
4007,4
4008,3
4009,9
4010,6
4011,4
4012,3
4013,5
4014,7
4015,0
4016,7
4017,0
4018,7
4019,3
4020,6
4021,9
4022,9
4023,0
4024,4
4025,0
4026,5
4027,0
4028,8
4029,8
4030,4
4031,3
4032,5
4033,7
4034,1
4035,9
4036,4
4037,7
4038,1
4039,0
4040,6
4041,7
4042,7
4043,5
4044,3
4045,6
4046,3
4047,5
4048,5
4049,7
4050,7
4051,3
4052,8
4053,9
4054,3
4055,3
4056,4
4057,3
4058,1
4059,5
4060,6
4061,0
4062,7
4063,3
4064,8
4065,0
4066,2
4067,9
4068,4
4069,6
4070,8
4071,8
4072,2
4073,8
4074,8
4075,6
4076,3
4077,1
4078,3
4079,8
4080,7
4081,9
4082,1
4083,8
4084,3
4085,4
4086,4
4087,3
4088,2
4089,0
4090,5
4091,8
4092,2
4093,7
4094,9
4095,1
4096,5
4097,8
4098,9
4099,2
4100,4
4101,5
4102,6
4103,6
4104,0
4105,7
4106,4
4107,7
4108,3
4109,1
4110,1
4111,5
4112,4
4113,3
4114,5
4115,7
4116,2
4117,1
4118,6
4119,0
4120,1
4121,5
4122,6
4123,1
4124,4
4125,1
4126,6
4127,3
4128,8
4129,5
4130,5
4131,7
4132,7
4133,3
4134,0
4135,9
4136,7
4137,3
4138,3
4139,2
4140,8
4141,2
4142,8
4143,8
4144,0
4145,2
4146,7
4147,6
4148,5
4149,2
4150,8
4151,7
4152,8
4153,1
4154,3
4155,0
4156,6
4157,5
4158,5
4159,4
4160,4
4161,0
4162,2
4163,8
4164,6
4165,9
4166,9
4167,9
4168,5
4169,3
4170,8
4171,4
4172,1
4173,7
4174,2
4175,2
4176,5
4177,7
4178,3
4179,8
4180,4
4181,5
4182,4
4183,8
4184,6
4185,7
4186,2
4187,1
4188,5
4189,0
4190,1
4191,3
4192,0
4193,3
4194,4
4195,6
4196,8
4197,9
4198,9
4199,4
4200,4
4201,8
4202,3
4203,3
4204,7
4205,1
4206,6
4207,2
4208,6
4209,1
4210,3
4211,0
4212,1
4213,7
4214,2
4215,4
4216,9
4217,4
4218,5
4219,3
4220,2
4221,1
4222,0
4223,5
4224,1
4225,7
4226,5
4227,9
4228,5
4229,4
4230,4
4231,9
4232,8
4233,7
4234,9
4235,8
4236,1
4237,9
4238,0
4239,0
4240,9
4241,8
4242,8
4243,2
4244,2
4245,5
4246,1
4247,3
4248,1
4249,7
4250,7
4251,0
4252,7
4253,6
4254,4
4255,5
4256,9
4257,5
4258,3
4259,3
4260,2
4261,1
4262,1
4263,6
4264,1
4265,3
4266,6
4267,3
4268,9
4269,7
4270,3
4271,0
4272,4
4273,0
4274,6
4275,7
4276,5
4277,2
4278,7
4279,9
4280,5
4281,0
4282,6
4283,9
4284,2
4285,0
4286,1
4287,9
4288,3
4289,5
4290,7
4291,8
4292,5
4293,6
4294,2
4295,3
4296,0
4297,6
4298,5
4299,2
4300,9
4301,1
4302,3
4303,4
4304,3
4305,6
4306,8
4307,6
4308,7
4309,2
4310,1
4311,8
4312,2
4313,2
4314,1
4315,6
4316,1
4317,8
4318,0
4319,9
4320,7
4321,7
4322,3
4323,8
4324,3
4325,9
4326,6
4327,5
4328,3
4329,0
4330,4
4331,5
4332,3
4333,6
4334,4
4335,7
4336,0
4337,6
4338,3
4339,4
4340,5
4341,8
4342,4
4343,5
4344,9
4345,0
4346,1
4347,1
4348,0
4349,9
4350,8
4351,9
4352,4
4353,7
4354,6
4355,4
4356,0
4357,3
4358,6
4359,2
4360,3
4361,8
4362,3
4363,2
4364,6
4365,3
4366,8
4367,8
4368,1
4369,3
4370,8
4371,5
4372,6
4373,8
4374,9
4375,3
4376,9
4377,2
4378,4
4379,8
4380,0
4381,4
4382,7
4383,3
4384,1
4385,4
4386,4
4387,1
4388,9
4389,4
4390,2
4391,6
4392,9
4393,0
4394,2
4395,4
4396,3
4397,0
4398,1
4399,4
4400,4
4401,7
4402,1
4403,2
4404,8
4405,4
4406,2
4407,7
4408,6
4409,1
4410,3
4411,3
4412,4
4413,0
4414,0
4415,9
4416,3
4417,6
4418,3
4419,9
4420,5
4421,4
4422,8
4423,1
4424,2
4425,6
4426,3
4427,8
4428,4
4429,7
4430,0
4431,5
4432,7
4433,5
4434,8
4435,7
4436,9
4437,3
4438,8
4439,6
4440,9
4441,7
4442,1
4443,1
4444,7
4445,4
4446,9
4447,8
4448,9
4449,2
4450,2
4451,1
4452,3
4453,7
4454,7
4455,5
4456,3
4457,4
4458,9
4459,0
4460,9
4461,1
4462,2
4463,1
4464,1
4465,6
4466,8
4467,5
4468,5
4469,0
4470,3
4471,3
4472,1
4473,5
4474,6
4475,1
4476,3
4477,7
4478,3
4479,7
4480,7
4481,3
4482,8
4483,2
4484,9
4485,5
4486,4
4487,0
4488,8
4489,0
4490,5
4491,8
4492,3
4493,7
4494,1
4495,3
4496,5
4497,5
4498,2
4499,7
4500,0
4501,7
4502,1
4503,7
4504,7
4505,5
4506,7
4507,2
4508,2
4509,8
4510,6
4511,6
4512,7
4513,5
4514,8
4515,0
4516,5
4517,9
4518,2
4519,3
4520,5
4521,1
4522,3
4523,5
4524,9
4525,8
4526,5
4527,5
4528,4
4529,2
4530,8
4531,2
4532,4
4533,9
4534,7
4535,7
4536,6
4537,3
4538,8
4539,3
4540,9
4541,7
4542,5
4543,5
4544,0
4545,2
4546,2
4547,2
4548,7
4549,2
4550,9
4551,9
4552,4
4553,4
4554,4
4555,4
4556,1
4557,5
4558,0
4559,5
4560,6
4561,1
4562,9
4563,0
4564,2
4565,0
4566,4
4567,7
4568,9
4569,8
4570,6
4571,7
4572,4
4573,9
4574,4
4575,0
4576,3
4577,9
4578,8
4579,5
4580,7
4581,2
4582,0
4583,8
4584,8
4585,4
4586,1
4587,6
4588,7
4589,2
4590,3
4591,4
4592,3
4593,1
4594,0
4595,8
4596,8
4597,5
4598,3
4599,4
4600,4
4601,7
4602,8
4603,7
4604,7
4605,1
4606,4
4607,3
4608,1
4609,3
4610,7
4611,6
4612,3
4613,7
4614,1
4615,5
4616,8
4617,8
4618,4
4619,7
4620,8
4621,5
4622,7
4623,8
4624,0
4625,3
4626,5
4627,3
4628,8
4629,0
4630,4
4631,0
4632,0
4633,2
4634,6
4635,7
4636,5
4637,3
4638,8
4639,1
4640,0
4641,6
4642,4
4643,2
4644,8
4645,4
4646,8
4647,6
4648,6
4649,2
4650,1
4651,7
4652,9
4653,2
4654,8
4655,1
4656,4
4657,3
4658,6
4659,2
4660,6
4661,1
4662,2
4663,1
4664,0
4665,0
4666,3
4667,9
4668,0
4669,0
4670,3
4671,6
4672,0
4673,6
4674,4
4675,8
4676,1
4677,3
4678,7
4679,5
4680,7
4681,0
4682,3
4683,6
4684,0
4685,6
4686,6
4687,9
4688,6
4689,1
4690,2
4691,2
4692,7
4693,4
4694,3
4695,3
4696,0
4697,7
4698,0
4699,2
4700,3
4701,4
4702,1
4703,1
4704,1
4705,1
4706,8
4707,6
4708,0
4709,9
4710,6
4711,3
4712,6
4713,6
4714,6
4715,2
4716,2
4717,0
4718,3
4719,8
4720,5
4721,3
4722,5
4723,7
4724,9
4725,1
4726,8
4727,2
4728,2
4729,8
4730,8
4731,3
4732,5
4733,6
4734,7
4735,7
4736,3
4737,2
4738,3
4739,7
4740,1
4741,7
4742,1
4743,7
4744,8
4745,8
4746,0
4747,7
4748,1
4749,2
4750,1
4751,0
4752,2
4753,3
4754,5
4755,0
4756,1
4757,6
4758,3
4759,3
4760,2
4761,5
4762,0
4763,3
4764,8
4765,0
4766,3
4767,3
4768,8
4769,4
4770,7
4771,2
4772,3
4773,1
4774,7
4775,6
4776,7
4777,6
4778,6
4779,5
4780,0
4781,5
4782,5
4783,5
4784,6
4785,8
4786,6
4787,5
4788,0
4789,7
4790,3
4791,3
4792,2
4793,9
4794,9
4795,6
4796,1
4797,0
4798,3
4799,9
4800,4
4801,2
4802,8
4803,4
4804,5
4805,0
4806,4
4807,2
4808,6
4809,7
4810,7
4811,3
4812,3
4813,9
4814,0
4815,0
4816,3
4817,8
4818,8
4819,3
4820,7
4821,8
4822,4
4823,7
4824,0
4825,9
4826,7
4827,0
4828,9
4829,4
4830,3
4831,7
4832,9
4833,2
4834,1
4835,9
4836,4
4837,4
4838,0
4839,3
4840,6
4841,0
4842,9
4843,1
4844,8
4845,0
4846,1
4847,9
4848,3
4849,3
4850,9
4851,9
4852,9
4853,5
4854,3
4855,3
4856,5
4857,7
4858,0
4859,7
4860,4
4861,0
4862,8
4863,9
4864,9
4865,9
4866,3
4867,2
4868,4
4869,6
4870,0
4871,9
4872,3
4873,4
4874,2
4875,8
4876,2
4877,9
4878,5
4879,6
4880,1
4881,9
4882,6
4883,6
4884,5
4885,4
4886,2
4887,8
4888,4
4889,0
4890,1
4891,7
4892,9
4893,1
4894,2
4895,3
4896,4
4897,0
4898,9
4899,7
4900,1
4901,9
4902,4
4903,9
4904,8
4905,1
4906,6
4907,1
4908,4
4909,0
4910,7
4911,8
4912,0
4913,7
4914,7
4915,7
4916,7
4917,8
4918,9
4919,3
4920,0
4921,0
4922,4
4923,4
4924,0
4925,7
4926,2
4927,1
4928,0
4929,0
4930,7
4931,0
4932,5
4933,0
4934,8
4935,3
4936,6
4937,5
4938,9
4939,7
4940,7
4941,1
4942,1
4943,0
4944,4
4945,1
4946,1
4947,2
4948,8
4949,4
4950,8
4951,6
4952,7
4953,4
4954,8
4955,8
4956,6
4957,3
4958,8
4959,6
4960,0
4961,1
4962,4
4963,3
4964,4
4965,3
4966,4
4967,2
4968,6
4969,4
4970,9
4971,5
4972,1
4973,2
4974,2
4975,2
4976,8
4977,5
4978,6
4979,5
4980,1
4981,8
4982,5
4983,7
4984,1
4985,4
4986,6
4987,1
4988,1
4989,2
4990,6
4991,0
4992,8
4993,4
4994,1
4995,7
4996,1
4997,3
4998,3
4999,2
5000,2
5001,2
5002,5
5003,8
5004,4
5005,8
5006,3
5007,9
5008,8
5009,4
5010,9
5011,7
5012,3
5013,9
5014,7
5015,7
5016,7
5017,9
5018,9
5019,3
5020,5
5021,7
5022,2
5023,6
5024,3
5025,8
5026,6
5027,0
5028,8
5029,3
5030,5
5031,7
5032,6
5033,2
5034,4
5035,8
5036,0
5037,9
5038,6
5039,1
5040,0
5041,0
5042,1
5043,1
5044,5
5045,5
5046,2
5047,5
5048,3
5049,9
5050,7
5051,8
5052,2
5053,0
5054,7
5055,4
5056,3
5057,0
5058,1
5059,2
5060,0
5061,0
5062,9
5063,4
5064,8
5065,4
5066,4
5067,9
5068,3
5069,6
5070,8
5071,2
5072,8
5073,4
5074,5
5075,1
5076,3
5077,3
5078,5
5079,5
5080,6
5081,3
5082,8
5083,9
5084,4
5085,0
5086,8
5087,3
5088,2
5089,6
5090,5
5091,3
5092,9
5093,6
5094,4
5095,7
5096,3
5097,3
5098,5
5099,6
5100,1
5101,1
5102,3
5103,6
5104,2
5105,1
5106,6
5107,5
5108,3
5109,3
5110,3
5111,6
5112,7
5113,4
5114,1
5115,7
5116,1
5117,6
5118,5
5119,7
5120,7
5121,1
5122,3
5123,1
5124,1
5125,3
5126,6
5127,1
5128,7
5129,8
5130,6
5131,5
5132,5
5133,1
5134,1
5135,3
5136,2
5137,9
5138,6
5139,7
5140,6
5141,9
5142,1
5143,4
5144,0
5145,7
5146,2
5147,3
5148,5
5149,7
5150,4
5151,9
5152,7
5153,1
5154,1
5155,1
5156,8
5157,2
5158,7
5159,2
5160,4
5161,5
5162,1
5163,4
5164,9
5165,1
5166,8
5167,7
5168,2
5169,1
5170,2
5171,3
5172,2
5173,6
5174,7
5175,7
5176,7
5177,6
5178,7
5179,3
5180,5
5181,9
5182,7
5183,5
5184,4
5185,2
5186,9
5187,4
5188,3
5189,3
5190,8
5191,2
5192,3
5193,3
5194,3
5195,1
5196,1
5197,9
5198,8
5199,6
5200,7
5201,1
5202,9
5203,6
5204,1
5205,3
5206,8
5207,3
5208,4
5209,4
5210,2
5211,9
5212,1
5213,6
5214,9
5215,1
5216,3
5217,1
5218,8
5219,2
5220,2
5221,4
5222,4
5223,9
5224,9
5225,7
5226,7
5227,7
5228,2
5229,5
5230,1
5231,1
5232,9
5233,2
5234,3
5235,2
5236,7
5237,0
5238,0
5239,0
5240,6
5241,4
5242,5
5243,9
5244,2
5245,0
5246,2
5247,9
5248,5
5249,2
5250,6
5251,1
5252,3
5253,2
5254,4
5255,9
5256,4
5257,3
5258,8
5259,3
5260,9
5261,6
5262,8
5263,8
5264,1
5265,5
5266,6
5267,2
5268,3
5269,9
5270,7
5271,8
5272,7
5273,6
5274,7
5275,5
5276,7
5277,1
5278,0
5279,0
5280,7
5281,5
5282,8
5283,9
5284,4
5285,5
5286,3
5287,6
5288,5
5289,7
5290,1
5291,9
5292,4
5293,3
5294,1
5295,3
5296,2
5297,0
5298,9
5299,3
5300,5
5301,6
5302,9
5303,1
5304,4
5305,5
5306,7
5307,7
5308,6
5309,9
5310,7
5311,7
5312,8
5313,1
5314,1
5315,7
5316,7
5317,9
5318,1
5319,5
5320,4
5321,8
5322,8
5323,6
5324,5
5325,4
5326,5
5327,1
5328,1
5329,9
5330,7
5331,7
5332,2
5333,2
5334,6
5335,7
5336,8
5337,2
5338,1
5339,8
5340,6
5341,4
5342,6
5343,7
5344,2
5345,6
5346,2
5347,2
5348,3
5349,9
5350,6
5351,9
5352,9
5353,4
5354,8
5355,7
5356,3
5357,6
5358,8
5359,4
5360,6
5361,1
5362,1
5363,0
5364,2
5365,4
5366,2
5367,2
5368,6
5369,3
5370,1
5371,1
5372,2
5373,3
5374,0
5375,2
5376,3
5377,5
5378,0
5379,8
5380,6
5381,4
5382,1
5383,6
5384,2
5385,7
5386,0
5387,8
5388,0
5389,6
5390,7
5391,6
5392,1
5393,2
5394,0
5395,1
5396,0
5397,4
5398,6
5399,7
5400,3
5401,0
5402,9
5403,1
5404,4
5405,9
5406,6
5407,5
5408,4
5409,1
5410,7
5411,3
5412,1
5413,4
5414,4
5415,4
5416,8
5417,7
5418,9
5419,9
5420,9
5421,4
5422,2
5423,9
5424,6
5425,4
5426,0
5427,0
5428,2
5429,0
5430,0
5431,3
5432,2
5433,7
5434,2
5435,3
5436,9
5437,2
5438,8
5439,2
5440,9
5441,5
5442,6
5443,1
5444,3
5445,6
5446,8
5447,7
5448,4
5449,2
5450,7
5451,8
5452,0
5453,0
5454,3
5455,0
5456,4
5457,1
5458,4
5459,6
5460,8
5461,7
5462,3
5463,2
5464,9
5465,0
5466,2
5467,3
5468,8
5469,7
5470,8
5471,6
5472,1
5473,3
5474,8
5475,2
5476,5
5477,7
5478,0
5479,8
5480,0
5481,0
5482,3
5483,3
5484,1
5485,4
5486,6
5487,1
5488,5
5489,0
5490,1
5491,6
5492,3
5493,1
5494,1
5495,2
5496,3
5497,8
5498,8
5499,1
5500,3
5501,3
5502,1
5503,7
5504,5
5505,9
5506,4
5507,1
5508,5
5509,2
5510,4
5511,1
5512,7
5513,9
5514,7
5515,1
5516,3
5517,6
5518,4
5519,9
5520,6
5521,6
5522,6
5523,8
5524,6
5525,9
5526,3
5527,2
5528,8
5529,2
5530,9
5531,3
5532,3
5533,2
5534,5
5535,3
5536,3
5537,4
5538,7
5539,8
5540,2
5541,2
5542,7
5543,9
5544,4
5545,7
5546,7
5547,6
5548,1
5549,4
5550,9
5551,1
5552,9
5553,8
5554,3
5555,9
5556,1
5557,6
5558,5
5559,1
5560,4
5561,0
5562,7
5563,2
5564,8
5565,3
5566,7
5567,6
5568,6
5569,9
5570,1
5571,5
5572,6
5573,6
5574,6
5575,2
5576,6
5577,3
5578,1
5579,3
5580,9
5581,9
5582,0
5583,9
5584,6
5585,7
5586,3
5587,0
5588,4
5589,2
5590,1
5591,6
5592,8
5593,2
5594,4
5595,7
5596,1
5597,3
5598,3
5599,9
5600,9
5601,3
5602,7
5603,3
5604,7
5605,4
5606,6
5607,1
5608,2
5609,4
5610,1
5611,4
5612,1
5613,4
5614,8
5615,6
5616,6
5617,6
5618,8
5619,2
5620,8
5621,3
5622,9
5623,4
5624,9
5625,9
5626,0
5627,0
5628,8
5629,0
5630,1
5631,2
5632,3
5633,3
5634,6
5635,2
5636,0
5637,0
5638,8
5639,1
5640,7
5641,5
5642,7
5643,2
5644,0
5645,8
5646,2
5647,6
5648,1
5649,9
5650,6
5651,4
5652,7
5653,3
5654,7
5655,6
5656,3
5657,4
5658,4
5659,9
5660,3
5661,3
5662,3
5663,7
5664,4
5665,1
5666,0
5667,9
5668,1
5669,2
5670,2
5671,8
5672,7
5673,6
5674,9
5675,3
5676,4
5677,0
5678,4
5679,7
5680,0
5681,1
5682,4
5683,0
5684,5
5685,5
5686,7
5687,6
5688,3
5689,9
5690,9
5691,8
5692,8
5693,4
5694,7
5695,4
5696,6
5697,9
5698,7
5699,1
5700,7
5701,0
5702,9
5703,3
5704,8
5705,3
5706,7
5707,8
5708,6
5709,3
5710,1
5711,9
5712,6
5713,0
5714,9
5715,8
5716,1
5717,0
5718,9
5719,6
5720,8
5721,7
5722,1
5723,7
5724,6
5725,3
5726,5
5727,3
5728,0
5729,6
5730,5
5731,9
5732,9
5733,1
5734,3
5735,4
5736,9
5737,4
5738,9
5739,3
5740,9
5741,8
5742,1
5743,1
5744,8
5745,6
5746,1
5747,3
5748,9
5749,8
5750,9
5751,9
5752,5
5753,8
5754,4
5755,2
5756,5
5757,3
5758,2
5759,7
5760,0
5761,6
5762,0
5763,7
5764,1
5765,0
5766,3
5767,5
5768,3
5769,8
5770,5
5771,9
5772,6
5773,5
5774,5
5775,7
5776,8
5777,7
5778,1
5779,2
5780,3
5781,2
5782,5
5783,3
5784,3
5785,8
5786,8
5787,8
5788,9
5789,0
5790,2
5791,8
5792,6
5793,8
5794,0
5795,8
5796,1
